,tweet,label
403,that wreckage was actually safe and delicious to lick.,satire
404,every one of man’s priorities unrecognizable to grandfather,satire
406,gen z will bow before their new viral overlords. join them and follow the onion on tiktok.,satire
407,insane man makes it through another day without anyone catching on,satire
408,sharpie introduces new pens for making subtle mark on bottle to check if sober boyfriend drinking again,satire
410,stepdad does his best to approximate loving hug,satire
412,"annoying boyfriend always leaves toilet seat ripped off, flung across bathroom",satire
413,"even with a hospital visit, it’s unlikely that you’ll ever recover.",satire
415,man inspects perimeter to find most vulnerable entry point to hamburger,satire
416,the onion store: it’s the least you can do after installing that ad blocker.,satire
417,cdc issues dire warning that nick cannon is feeling horny,satire
418,200 human rights groups urge u.n. to intervene over u.s. abortion access    whatdoyouthink?,satire
419,new study finds hightailing it still most popular way outta here,satire
420,there’s another train with outdated brakes barreling through the midwest carting a metric ton of toxic chemicals as you read this.,satire
421,jimmy carter beginning to worry that he will never die,satire
422,walgreens clarifies stores still selling plenty of household products that’ll abort a fetus,satire
423,congress considers banning tiktok after app makes every senator bulimic,satire
424,sign up to have the majesty of america’s finest  source delivered straight to your inbox.,satire
425,even the soviets ordered too much delivery in 1917. see more on  historyoftheworldpart2 now streaming only on hulu  sponsored,satire
426,tennessee bans drag show performances on public property    whatdoyouthink?,satire
427,man too chickenshit to blow up oil refinery guesses he’ll try to eat more locally,satire
428,“are you sure that if i bum-rush the speaker’s lobby i won’t be shot and killed?” — ashli babbitt,satire
429,here are the biggest lies that norfolk southern has told those affected by the disaster.,satire
430,landlord sends reminder water will be shut off for maintenance yesterday morning,satire
432,most controversial statements by cpac speakers,satire
433,u.s. government coyly denies involvement in anything naughty,satire
434,job became completely humiliating so gradually area man barely noticed,satire
435,“why did demi and selena stop being friends?”,satire
436,the internet is expanding. our minds are not. join the onion on tiktok.,satire
437,"“hey, get the hell out of here, you stupid kids!”",satire
438,report: loneliness most common amongst americans no one wants to be around,satire
439,close friends more tolerable after a few drinks,satire
440,dad can’t believe how much disney world charging for sex with goofy,satire
441,elon musk demands twitter servers explain what all these wires for,satire
442,“would my ex-girlfriend have been a good wife?”,satire
443,woman launches into 4-minute self-deprecating preamble before speaking mind,satire
